Industry,Price,Demand_Index,Seasonality,Competitor_Price,Customer_Segment,Discount_Offered,Purchase_Prob,Purchased
Hospitality,200,0.54,1.0,300,High,0,0.04830000000000002,0
FoodDelivery,300,0.15,0.85,50,High,5,0.01,0
Retail,200,0.74,1.15,100,Medium,10,0.09275900000000002,0
Retail,50,0.99,1.0,150,Low,20,0.24824250000000003,1
RideHailing,150,0.34,1.0,50,Medium,20,0.07355333333333335,0
FoodDelivery,50,0.56,1.0,100,Medium,15,0.26483333333333337,0
RideHailing,300,0.11,0.85,200,Low,10,0.01,0
RideHailing,150,0.7,0.85,50,High,5,0.1310908958333333,0
RideHailing,250,0.19,1.15,300,High,15,0.02178589149305555,0
Hospitality,200,0.2,0.85,200,High,15,0.02588745833333334,0
Ecommerce,250,0.21,1.0,200,High,10,0.014624166666666662,0
Airline,150,0.97,1.15,100,Low,15,0.134522328125,0
Ecommerce,200,0.56,1.0,200,Low,15,0.07203466666666669,0
Retail,250,0.24,0.85,300,Low,15,0.012300562499999997,0
FoodDelivery,250,0.56,1.0,200,High,0,0.05366666666666666,0
Hospitality,50,0.78,1.0,50,High,10,0.28517125000000004,1
Retail,100,0.66,1.0,300,Low,10,0.09172350000000004,0
Hospitality,250,0.56,0.85,300,Low,20,0.02320830555555555,0
RideHailing,250,0.97,0.85,200,High,20,0.0854674409722222,0
Ecommerce,150,0.26,1.15,300,Medium,20,0.035282,0
FoodDelivery,50,0.56,1.15,200,High,20,0.21847699999999998,0
Airline,300,0.4,1.0,150,Medium,10,0.01,0
Hospitality,150,0.3,1.0,150,Low,5,0.046633125,0
Retail,150,0.4,1.15,100,Medium,0,0.08625,0
Hospitality,100,0.78,1.15,300,High,10,0.13117877500000003,0
Airline,50,0.31,1.15,50,Medium,15,0.101156875,0
Ecommerce,100,0.69,1.0,100,Low,10,0.17047600000000002,0
RideHailing,100,0.33,1.0,300,Medium,5,0.06322250000000001,0
Hospitality,100,0.32,0.85,150,Medium,20,0.06240888888888888,0
Hospitality,50,0.84,0.85,300,Low,15,0.10045459375,0
Ecommerce,50,0.63,1.0,200,Low,0,0.08925000000000001,0
RideHailing,150,0.98,0.85,200,Medium,10,0.20807645833333333,0
RideHailing,50,0.81,0.85,200,Medium,15,0.17908171875,0
RideHailing,50,0.31,1.15,100,High,15,0.1777270095486111,0
FoodDelivery,100,0.42,0.85,300,Low,5,0.06342105,0
Airline,200,0.97,1.15,50,Low,10,0.0516755375,0
FoodDelivery,200,0.92,0.85,300,Medium,0,0.10426666666666669,0
Hospitality,150,0.87,1.0,150,Medium,15,0.17280375,0
Retail,50,0.18,1.15,50,Low,0,0.06598125,1
Hospitality,50,0.21,0.85,300,Medium,0,0.02603125,0
RideHailing,100,0.81,1.0,150,Medium,15,0.2809125000000001,1
Retail,50,0.42,0.85,250,Medium,20,0.07898625,0
Hospitality,150,0.4,1.0,100,Medium,0,0.05833333333333334,1
Airline,150,0.67,1.15,300,Low,20,0.05796086249999999,0
Retail,300,0.97,1.0,300,Medium,0,0.01,0
RideHailing,250,0.22,1.0,250,Low,10,0.018684416666666665,0
Ecommerce,100,0.96,1.0,50,Low,5,0.18949333333333337,0
RideHailing,200,0.87,1.15,50,Low,0,0.077955625,0
Retail,50,0.24,1.0,200,High,20,0.061064999999999994,0
FoodDelivery,100,0.79,1.15,100,Medium,15,0.412459,1
FoodDelivery,150,0.91,0.85,50,Medium,20,0.18254599999999999,0
Retail,300,0.37,0.85,200,Medium,5,0.01,0
Airline,150,0.54,0.85,250,Low,15,0.04428202500000001,0
Airline,200,0.56,1.0,100,High,5,0.04486533333333334,0
Airline,50,0.41,1.0,200,High,0,0.05893749999999999,0
Airline,100,0.31,1.0,150,Low,10,0.04786916666666668,0
Retail,50,0.62,1.0,300,Low,20,0.11659875,0
Airline,300,1.0,1.15,200,Low,15,0.01,0
Airline,150,0.95,1.0,100,Low,20,0.11910625,0
Ecommerce,150,0.84,0.85,100,Medium,10,0.12971000000000005,0
RideHailing,250,0.23,1.0,50,Low,10,0.01,0
FoodDelivery,50,0.95,1.0,50,High,10,0.5954124999999999,1
FoodDelivery,150,0.99,0.85,50,Low,20,0.1688049,1
Ecommerce,150,0.6,1.0,100,Low,5,0.088825,0
Ecommerce,150,0.94,1.0,150,Low,5,0.16699099999999997,0
Ecommerce,150,0.5,0.85,200,High,0,0.08145833333333333,0
RideHailing,50,0.55,1.15,50,High,15,0.3783865364583333,1
Ecommerce,250,0.94,1.0,200,Medium,20,0.0616222222222222,0
Hospitality,200,0.46,1.15,200,Low,20,0.06190181666666666,0
Hospitality,50,0.72,0.85,100,Medium,10,0.16213750000000002,0
FoodDelivery,50,0.16,0.85,150,Medium,0,0.045333333333333344,0
FoodDelivery,150,0.67,1.15,250,High,5,0.185189675,0
RideHailing,250,0.31,1.0,150,Medium,5,0.019796944444444443,0
RideHailing,150,0.19,0.85,150,Medium,5,0.046411062499999996,0
Ecommerce,150,0.25,1.0,200,High,20,0.05654166666666666,0
FoodDelivery,250,0.35,1.15,250,High,15,0.05253631249999998,0
FoodDelivery,200,0.18,0.85,50,Medium,20,0.018054,0
FoodDelivery,100,0.9,1.15,250,Low,0,0.17595000000000002,0
Hospitality,300,0.25,1.0,150,High,5,0.01,0
RideHailing,100,0.94,0.85,50,High,10,0.30602809722222224,0
Airline,50,0.44,0.85,50,Low,5,0.083051375,0
RideHailing,100,0.15,0.85,150,Low,10,0.03609489583333334,0
Ecommerce,250,0.75,0.85,50,Medium,20,0.025074999999999993,0
Hospitality,250,0.45,0.85,200,Low,10,0.017227109374999997,0
RideHailing,200,0.33,1.15,100,Low,20,0.046522483333333337,0
FoodDelivery,200,0.54,1.0,200,Low,15,0.10419300000000001,0
Retail,250,0.28,0.85,100,Low,0,0.01,0
Retail,150,0.34,0.85,50,Low,10,0.04016377500000002,0
FoodDelivery,100,0.62,1.15,300,Medium,15,0.16185099999999997,0
Airline,50,0.53,1.0,100,High,0,0.12697916666666667,0
Airline,200,0.82,1.15,150,Low,15,0.07581327083333333,0
FoodDelivery,200,0.48,0.85,150,High,5,0.081719,1
Ecommerce,200,0.83,1.15,200,High,20,0.17270086666666665,0
RideHailing,50,0.65,1.0,100,Medium,0,0.24826388888888892,1
RideHailing,150,0.54,1.0,100,Medium,10,0.13488750000000002,0
Retail,250,1.0,1.15,150,Medium,15,0.06526249999999999,1
Retail,100,0.7,1.0,50,Low,5,0.15544375000000002,0
FoodDelivery,250,0.39,1.15,300,Low,10,0.03462793749999999,0
Retail,50,0.77,1.0,300,Low,0,0.12271875000000002,0
Hospitality,300,0.64,1.0,200,Low,15,0.01,0
Retail,200,0.33,1.15,150,Low,15,0.04576532812500001,0
FoodDelivery,200,0.91,1.0,300,Low,20,0.12169733333333335,0
Retail,200,0.56,1.0,50,Low,15,0.040519500000000014,0
FoodDelivery,150,0.17,0.85,50,Medium,5,0.030200500000000005,0
FoodDelivery,200,0.38,1.0,200,Low,0,0.0646,0
Airline,300,0.88,0.85,100,Medium,20,0.01,0
FoodDelivery,250,0.34,0.85,300,Low,15,0.023234395833333327,0
Ecommerce,50,0.58,0.85,50,Low,0,0.13968333333333335,0
Airline,300,0.62,1.15,50,High,5,0.01,0
Hospitality,150,0.42,1.15,100,Medium,0,0.07043749999999999,0
FoodDelivery,200,0.54,1.15,50,High,5,0.074628675,0
FoodDelivery,200,0.95,1.0,250,Low,0,0.13458333333333336,0
Hospitality,100,0.37,1.0,250,Medium,10,0.04705166666666667,0
Ecommerce,300,0.54,0.85,150,High,0,0.01,0
Hospitality,300,0.56,1.0,200,Medium,0,0.01,0
Airline,100,0.57,1.15,250,High,10,0.082166925,0
Ecommerce,50,0.74,1.15,250,Low,20,0.14225883333333333,0
Airline,50,0.85,1.0,50,Low,0,0.180625,0
FoodDelivery,50,0.12,1.15,50,Low,20,0.06920699999999999,0
Hospitality,300,0.12,1.15,150,Medium,15,0.01,0
Ecommerce,300,0.11,0.85,200,Medium,20,0.01,0
Retail,200,0.81,1.15,100,High,0,0.10712250000000001,0
Retail,250,0.59,1.0,200,High,20,0.05003937499999998,0
Ecommerce,100,0.31,1.0,200,Low,0,0.04684444444444446,0
Retail,250,0.43,1.15,200,Low,0,0.026270312499999993,0
Retail,100,0.95,1.0,300,Low,5,0.12657562500000002,0
Airline,100,0.32,0.85,300,Low,0,0.02312,0
Hospitality,250,0.39,1.0,100,Medium,20,0.013422499999999995,0
Retail,150,0.61,1.15,200,Low,0,0.1118015625,0
FoodDelivery,200,0.11,0.85,300,Low,10,0.011550366666666671,0
Retail,300,0.21,1.15,150,High,20,0.01,0
Hospitality,50,0.51,1.0,250,Low,10,0.0689084375,1
Hospitality,200,0.6,1.15,100,High,10,0.06727116666666667,0
RideHailing,150,0.33,1.0,250,High,5,0.072705875,1
RideHailing,250,0.31,0.85,150,Low,0,0.013687361111111108,0
Ecommerce,100,0.95,1.15,300,Medium,20,0.17188666666666666,0
Airline,150,0.48,1.15,300,Low,15,0.039940649999999994,0
Airline,250,0.7,0.85,250,Medium,0,0.02974999999999999,0
Airline,150,0.58,0.85,50,High,10,0.06179755,0
RideHailing,50,0.51,1.0,100,Medium,0,0.1947916666666667,1
Ecommerce,250,0.35,1.0,50,High,0,0.013416666666666662,0
Hospitality,200,0.31,1.0,50,High,5,0.021731645833333334,0
Hospitality,200,0.49,1.15,250,Low,0,0.046567013888888883,0
FoodDelivery,150,0.92,1.0,50,High,10,0.23064400000000002,0
FoodDelivery,50,0.22,0.85,150,Medium,0,0.062333333333333345,0
Airline,50,0.25,1.15,250,High,10,0.04504765625,0
Airline,50,0.61,0.85,200,Low,10,0.06004878125000001,1
RideHailing,300,0.21,1.0,250,Medium,10,0.01,0
Ecommerce,200,0.6,1.0,150,Medium,15,0.07566666666666669,0
Retail,150,0.9,0.85,50,High,10,0.143839125,0
Hospitality,50,0.97,1.15,50,High,15,0.4246685260416666,0
RideHailing,300,0.3,1.15,100,High,5,0.01,0
FoodDelivery,50,0.19,1.0,150,High,10,0.07938833333333334,0
Ecommerce,250,0.34,1.0,50,High,10,0.014206333333333331,0
Airline,300,0.66,0.85,50,High,0,0.01,0
Airline,250,0.64,1.0,250,Low,15,0.030871999999999993,0
Hospitality,250,0.46,0.85,200,High,20,0.025792423611111105,0
Airline,100,0.66,0.85,200,Medium,10,0.08153200000000002,0
Hospitality,200,0.35,1.15,250,Medium,10,0.04265381944444444,0
RideHailing,250,0.18,1.0,100,Medium,0,0.01,0
FoodDelivery,200,0.73,1.0,300,Low,10,0.09017933333333336,0
Airline,250,0.53,1.15,100,High,15,0.01988874687499999,0
Retail,150,0.31,1.15,200,High,15,0.08724780468749999,0
RideHailing,300,0.24,1.15,150,Low,0,0.01,0
Retail,300,0.46,0.85,250,Medium,20,0.01,0
Airline,200,0.43,1.0,50,Medium,0,0.021500000000000002,0
Ecommerce,200,0.7,1.0,50,Medium,15,0.052966666666666676,0
FoodDelivery,50,0.85,1.15,200,Medium,10,0.26636875,1
FoodDelivery,100,0.79,0.85,200,High,0,0.2059266666666667,0
Airline,200,0.21,0.85,150,High,0,0.01710625,0
Airline,300,0.71,1.15,150,High,0,0.01,0
Airline,300,0.76,1.15,250,Medium,20,0.01,0
Hospitality,50,0.39,1.0,50,Medium,15,0.12910625000000003,0
Ecommerce,200,0.88,1.15,150,High,10,0.14094911111111114,0
Ecommerce,150,0.79,1.0,50,Low,15,0.10162033333333335,0
Hospitality,100,0.95,1.15,200,High,20,0.23061461111111112,0
FoodDelivery,150,0.22,0.85,200,Medium,15,0.05306125,0
Retail,250,0.8,1.15,250,Low,5,0.061289249999999976,0
RideHailing,250,0.43,1.0,300,High,10,0.04117399305555555,0
RideHailing,250,0.8,1.0,50,High,5,0.044064166666666654,0
Retail,300,0.94,0.85,100,High,0,0.01,0
RideHailing,150,0.48,1.15,50,High,15,0.1320913,0
Ecommerce,50,0.12,0.85,200,Medium,15,0.019295000000000003,0
Ecommerce,250,0.8,1.15,300,Low,20,0.05126444444444443,0
Airline,300,0.61,1.0,100,Medium,15,0.01,0
RideHailing,50,0.79,1.15,200,Low,15,0.2008589401041667,0
FoodDelivery,200,0.87,1.15,200,High,0,0.23011500000000001,0
RideHailing,100,0.31,0.85,200,High,5,0.07740605277777778,0
RideHailing,200,0.65,1.15,300,Low,0,0.07765694444444445,0
Hospitality,300,0.27,1.0,150,Medium,5,0.01,0
Airline,250,0.6,1.15,300,Medium,10,0.03133749999999999,0
Ecommerce,100,0.45,1.15,150,Medium,15,0.13052500000000003,1
FoodDelivery,300,0.54,0.85,50,High,10,0.01,0
Hospitality,300,0.69,1.0,150,Medium,5,0.01,0
Airline,300,0.69,1.0,100,Medium,20,0.01,0
Retail,100,0.15,0.85,300,Medium,20,0.022567499999999997,0
Retail,200,0.11,1.0,100,High,20,0.014927000000000001,0
Airline,50,0.24,0.85,50,Medium,10,0.05559,0
Hospitality,100,0.35,0.85,300,Low,15,0.03348486458333333,0
Ecommerce,200,0.48,1.15,50,Low,10,0.034095200000000006,0
Hospitality,200,0.27,0.85,50,Low,15,0.012915590625,0
Hospitality,250,0.93,0.85,100,Medium,15,0.02616884374999999,0
Retail,150,0.69,1.15,100,Medium,20,0.17556187499999995,0
FoodDelivery,300,0.36,1.15,100,Low,10,0.01,0
FoodDelivery,200,0.4,1.0,250,Medium,15,0.07566666666666669,0
Ecommerce,50,0.73,0.85,50,High,5,0.2485619583333333,1
Hospitality,150,0.93,1.0,300,High,0,0.09358124999999999,0
Airline,100,0.19,1.0,100,High,5,0.0456665,0
Retail,100,0.37,1.0,200,Medium,5,0.07733000000000001,0
Retail,200,0.19,0.85,50,Low,10,0.011222231250000004,0
FoodDelivery,250,0.3,0.85,200,Low,0,0.018062499999999995,0
Ecommerce,150,0.73,1.15,100,Medium,15,0.15880541666666667,0
Airline,100,1.0,1.15,150,High,5,0.23033541666666665,0
RideHailing,250,0.75,0.85,250,Medium,5,0.061067187499999995,0
Hospitality,300,0.8,0.85,50,High,5,0.01,0
Hospitality,100,0.65,0.85,200,High,0,0.09883611111111114,1
Ecommerce,50,0.19,0.85,250,High,10,0.033740041666666665,0
Hospitality,150,0.2,1.15,250,Medium,5,0.02804083333333333,0
FoodDelivery,100,0.28,1.0,250,Low,0,0.04760000000000001,0
FoodDelivery,100,0.18,1.15,50,Low,20,0.06920699999999999,0
RideHailing,250,0.55,1.15,300,Medium,20,0.057012847222222204,0
Ecommerce,200,0.36,1.0,300,High,0,0.036800000000000006,0
Ecommerce,50,0.69,0.85,250,Low,5,0.0868264375,0
RideHailing,200,0.63,1.0,50,Medium,20,0.06814500000000001,0
Ecommerce,100,0.81,1.0,100,High,20,0.29311200000000004,1
RideHailing,150,0.3,1.0,200,Low,15,0.0663265625,0
Ecommerce,300,0.41,0.85,250,Low,15,0.01,0
FoodDelivery,200,0.43,1.0,200,Medium,10,0.09374000000000002,0
Hospitality,300,0.91,0.85,100,Low,20,0.01,0
FoodDelivery,250,0.84,1.0,150,Medium,20,0.06607999999999999,0
Hospitality,100,0.71,1.15,250,Medium,10,0.10383158333333332,0
Airline,150,0.98,1.15,200,Low,0,0.11974375,0
FoodDelivery,200,0.11,1.15,100,Medium,20,0.01990266666666667,0
Ecommerce,200,0.78,1.0,300,High,10,0.08690933333333335,0
Airline,150,0.83,0.85,250,High,10,0.088434425,1
FoodDelivery,250,0.5,0.85,250,Medium,5,0.04441249999999999,0
Retail,100,0.99,1.15,300,High,15,0.22290406875,1
RideHailing,300,0.52,1.0,300,Low,20,0.01,0
RideHailing,50,0.69,1.15,250,Low,20,0.18238928125,1
Ecommerce,250,0.79,1.15,250,Medium,20,0.07146866666666664,0
Ecommerce,250,0.41,1.0,300,High,0,0.026194444444444437,0
Ecommerce,50,0.72,1.15,50,Low,0,0.2346,0
Retail,100,0.67,1.0,200,Low,0,0.11390000000000006,0
Airline,300,0.56,0.85,300,Medium,15,0.01,0
Airline,100,0.64,0.85,300,Low,20,0.0545632,0
RideHailing,300,0.51,0.85,50,High,5,0.01,0
FoodDelivery,200,0.68,1.15,200,Low,5,0.1389223,0
Ecommerce,100,0.19,0.85,50,Medium,10,0.0391188888888889,0
RideHailing,300,0.66,0.85,150,Medium,15,0.01,0
Hospitality,200,0.37,1.0,150,Medium,10,0.03920972222222223,0
Retail,300,0.65,1.15,200,Low,20,0.01,0
RideHailing,150,0.44,1.0,100,Low,10,0.09342208333333335,0
Retail,100,0.38,1.15,300,Low,0,0.05571750000000001,0
RideHailing,300,0.49,1.15,50,High,15,0.01,0
Airline,200,0.73,1.0,50,Low,10,0.03381725,0
RideHailing,100,0.3,0.85,250,Low,20,0.04689025,0
Hospitality,250,0.42,1.15,150,High,0,0.021600833333333326,0
Ecommerce,50,0.18,1.0,150,High,15,0.052210000000000006,0
Hospitality,150,0.75,1.15,300,Medium,20,0.089053125,0
RideHailing,300,0.69,0.85,250,Low,0,0.01,0
Airline,150,0.74,0.85,300,High,5,0.05669255624999999,0
Ecommerce,250,0.16,1.15,50,High,15,0.01,0
Airline,150,0.17,1.0,300,Low,20,0.012788250000000001,0
FoodDelivery,300,0.26,1.15,150,Medium,0,0.01,0
Ecommerce,100,0.5,0.85,250,High,0,0.06516666666666668,0
Ecommerce,300,0.81,1.0,250,Medium,20,0.01,0
Hospitality,250,0.46,1.15,50,Low,0,0.013114791666666662,0
Airline,50,0.19,0.85,100,Medium,20,0.03970208333333333,0
Hospitality,200,0.18,1.0,50,High,15,0.013705125,0
Ecommerce,300,0.71,0.85,50,Low,10,0.01,0
Retail,250,0.24,1.15,200,High,10,0.021622874999999996,0
Ecommerce,150,0.95,1.15,100,High,15,0.23766427083333327,0
Ecommerce,250,0.82,1.0,150,Medium,15,0.04136444444444444,0
Airline,150,0.24,1.15,100,Medium,5,0.036052499999999994,0
Ecommerce,250,0.24,0.85,300,High,0,0.013033333333333329,0
Airline,150,0.35,1.0,250,High,5,0.04206125,0
RideHailing,100,0.13,0.85,150,Medium,10,0.036802638888888906,0
Hospitality,300,0.58,0.85,150,Medium,15,0.01,0
RideHailing,150,0.95,0.85,300,Low,10,0.10287045312500001,0
Airline,150,0.45,1.0,100,Low,20,0.056418750000000004,0
RideHailing,100,0.83,0.85,150,Medium,10,0.23497069444444454,0
Hospitality,100,0.39,0.85,50,Low,15,0.062186177083333335,0
Airline,250,1.0,1.15,150,Low,5,0.03404958333333332,0
FoodDelivery,200,0.26,1.15,50,High,15,0.039026975000000005,0
Hospitality,200,0.51,1.0,200,Medium,5,0.062177500000000004,0
RideHailing,200,0.4,0.85,50,Low,0,0.02649166666666667,0
Hospitality,300,0.22,1.15,50,Low,15,0.01,0
Airline,250,0.68,1.0,100,High,15,0.022189249999999994,0
Ecommerce,250,0.41,0.85,100,Medium,15,0.013184916666666662,0
RideHailing,300,0.49,1.15,150,Low,20,0.01,0
Retail,50,0.83,1.15,150,Medium,15,0.270839375,0
RideHailing,100,0.59,0.85,250,Medium,0,0.09194166666666669,0
Hospitality,250,0.71,0.85,150,Low,10,0.021744440277777777,0
Hospitality,150,0.16,1.15,150,Low,5,0.028601649999999996,0
Hospitality,50,0.39,0.85,150,Low,15,0.062186177083333335,0
Hospitality,150,0.27,0.85,250,Low,15,0.02583118125,0
Hospitality,300,0.2,0.85,100,Medium,5,0.01,0
FoodDelivery,100,0.56,1.15,100,High,10,0.32290160000000007,0
Hospitality,50,0.57,1.0,250,Medium,5,0.086865625,0
FoodDelivery,200,0.75,0.85,300,High,0,0.09775000000000002,0
Hospitality,200,0.39,1.0,150,High,0,0.04360416666666667,0
Ecommerce,250,0.84,1.0,150,Low,10,0.03458933333333334,1
Airline,100,0.6,1.0,200,Medium,0,0.08000000000000002,0
Airline,50,0.65,0.85,100,High,15,0.15023971354166665,0
RideHailing,100,0.8,1.0,300,High,10,0.1838466666666667,1
Retail,150,0.93,1.0,100,Medium,0,0.174375,1
Ecommerce,100,0.65,1.15,200,Medium,0,0.13288888888888895,0
RideHailing,100,0.87,0.85,50,Low,10,0.20935039583333337,0
RideHailing,200,0.6,1.15,250,High,0,0.12122916666666667,0
Hospitality,200,0.27,0.85,250,Low,20,0.022379437500000002,0
Ecommerce,250,0.2,1.0,250,High,15,0.01740333333333333,0
Hospitality,50,0.77,0.85,200,Medium,15,0.10833338541666668,0
Retail,250,0.99,1.0,50,Low,20,0.03723637499999999,0
RideHailing,100,0.5,1.15,200,Low,20,0.14097722222222223,0
Airline,200,0.13,1.15,100,Medium,5,0.010415166666666668,0
Airline,150,0.94,1.0,200,Low,5,0.104369375,0
Hospitality,50,0.22,1.0,250,Medium,10,0.03497083333333334,0
Airline,300,0.19,1.15,200,Medium,15,0.01,0
Ecommerce,250,0.85,1.15,300,Medium,20,0.06408055555555553,1
Hospitality,50,0.51,1.15,150,Low,10,0.10565960416666668,0
RideHailing,250,1.0,0.85,200,High,20,0.08811076388888887,0
Retail,100,0.67,0.85,300,High,15,0.11150098125000002,0
Ecommerce,50,0.77,1.0,300,Low,20,0.12871833333333335,0
Ecommerce,100,0.16,0.85,150,High,15,0.03944755555555556,0
Airline,150,0.97,1.0,100,High,10,0.151986875,1
Hospitality,200,0.12,0.85,50,Low,10,0.01,0
Hospitality,250,0.89,0.85,150,Medium,10,0.03206719444444444,0
Ecommerce,100,0.61,1.0,150,High,15,0.17693388888888892,0
FoodDelivery,200,0.33,0.85,50,Low,10,0.025988325000000003,0
RideHailing,250,0.76,0.85,200,Medium,15,0.056009097222222214,0
Airline,250,0.41,0.85,300,Medium,0,0.01452083333333333,0
Airline,200,0.37,1.15,200,Low,20,0.04267765,0
Hospitality,50,0.77,1.15,100,High,20,0.2920612673611111,0
RideHailing,250,0.9,0.85,150,Low,15,0.0451020625,0
Hospitality,100,0.48,0.85,250,High,0,0.054740000000000004,0
Hospitality,300,0.38,1.15,100,Medium,0,0.01,0
FoodDelivery,100,0.2,1.0,200,High,0,0.061333333333333344,1
Ecommerce,100,0.29,0.85,250,High,20,0.044600066666666674,0
FoodDelivery,300,0.23,0.85,300,High,10,0.01,0
Ecommerce,100,0.4,1.0,300,High,0,0.061333333333333344,0
FoodDelivery,50,0.28,0.85,100,Medium,15,0.11255416666666668,0
FoodDelivery,50,0.58,1.15,200,Low,15,0.1608720625,0
RideHailing,300,0.91,1.15,300,High,15,0.01,0
Ecommerce,200,0.49,1.15,100,Low,10,0.04640735555555557,0
Hospitality,250,0.32,1.0,300,Low,10,0.01441222222222222,0
Ecommerce,50,0.35,0.85,50,High,5,0.11917354166666665,0
Airline,150,0.31,1.0,300,Low,0,0.0197625,0
Retail,300,0.91,0.85,300,Medium,20,0.01,0
Hospitality,100,0.29,1.0,150,Medium,5,0.05892638888888888,0
Ecommerce,100,0.33,0.85,300,Medium,20,0.04413200000000001,0
Ecommerce,300,0.58,1.15,100,Low,0,0.01,0
FoodDelivery,300,0.5,1.0,250,Medium,0,0.01,0
Ecommerce,50,0.77,1.15,200,Medium,10,0.16086583333333335,0
RideHailing,300,0.3,0.85,300,High,10,0.01,0
RideHailing,300,0.35,1.0,150,High,0,0.01,0
RideHailing,200,0.59,0.85,50,High,10,0.05762443958333333,0
Retail,100,0.14,1.0,300,Low,15,0.020259750000000007,0
Ecommerce,150,0.87,0.85,100,Medium,5,0.12879625000000003,1
Retail,250,0.94,1.0,200,Medium,10,0.06403749999999998,0
RideHailing,200,0.28,1.0,100,Low,10,0.0317068888888889,0
Airline,250,0.59,1.15,50,High,5,0.020384684374999993,0
FoodDelivery,150,0.93,0.85,150,Low,15,0.2287904625,0
Ecommerce,150,0.82,0.85,150,High,20,0.18916579999999997,0
Airline,150,0.21,0.85,50,High,20,0.02422245,0
Airline,50,0.35,0.85,150,Medium,5,0.05181458333333334,0
Hospitality,200,0.77,0.85,200,High,15,0.09966671458333334,0
FoodDelivery,300,0.6,1.15,100,Medium,15,0.01,0
FoodDelivery,250,0.26,1.0,50,Low,5,0.011547249999999997,0
Airline,200,0.24,1.15,50,Medium,5,0.014420999999999996,0
Retail,150,0.3,1.15,50,High,10,0.064868625,0
Airline,250,0.91,1.15,150,High,20,0.04733668333333332,0
FoodDelivery,300,0.38,1.15,300,High,0,0.01,0
Retail,250,0.96,1.15,200,Medium,0,0.06899999999999998,0
Ecommerce,250,0.67,1.15,250,Low,5,0.045626441666666656,0
RideHailing,50,0.24,0.85,250,Low,10,0.04331387500000001,1
Airline,200,0.97,1.0,250,High,0,0.09295833333333334,1
Retail,250,0.79,1.15,100,Low,20,0.03417095624999999,0
FoodDelivery,200,0.68,0.85,50,Medium,15,0.06560300000000001,0
Airline,50,0.43,1.0,150,Low,0,0.060916666666666675,0
Ecommerce,50,0.76,1.15,50,Medium,5,0.3044433333333333,0
Airline,100,0.68,1.0,300,High,0,0.0782,0
Hospitality,50,0.27,1.0,300,Low,0,0.033468750000000005,0
Ecommerce,300,0.6,1.0,250,Low,15,0.01,0
Retail,300,0.83,1.0,250,Medium,10,0.01,0
Hospitality,150,0.34,1.15,150,Medium,15,0.077662375,0
Retail,100,0.44,0.85,250,Medium,0,0.056100000000000004,0
RideHailing,150,0.93,1.15,100,High,0,0.28185781249999997,1
Retail,100,0.95,1.0,200,Medium,0,0.19000000000000003,0
Retail,250,0.37,1.0,250,Low,0,0.023587499999999994,0
Hospitality,250,0.55,1.15,250,High,10,0.04624892708333332,0
Retail,50,0.24,1.0,50,High,5,0.10815749999999999,0
FoodDelivery,200,0.66,0.85,300,High,0,0.08602000000000001,0
RideHailing,200,0.94,1.0,100,Low,5,0.10205005555555556,0
FoodDelivery,200,0.19,1.15,200,High,10,0.054777950000000006,0
RideHailing,250,0.98,0.85,50,Medium,15,0.043333354166666664,0
Ecommerce,50,0.78,0.85,100,High,5,0.22132229166666664,0
Ecommerce,250,0.52,1.15,150,High,15,0.03469064444444443,0
FoodDelivery,50,0.86,0.85,300,Low,20,0.18329825000000002,0
Hospitality,150,0.6,1.0,300,Low,20,0.052657499999999996,1
Hospitality,300,0.89,1.0,200,High,20,0.01,0
Airline,300,0.68,0.85,300,Medium,5,0.01,1
FoodDelivery,100,0.7,1.0,100,Medium,20,0.33039999999999997,0
Retail,200,1.0,0.85,100,Medium,5,0.08882500000000002,0
Hospitality,50,0.44,0.85,300,Medium,20,0.06435916666666666,0
Retail,50,0.91,0.85,150,Low,20,0.19395512500000003,0
Airline,150,0.11,0.85,150,Medium,10,0.015287250000000002,0
Retail,250,0.3,1.0,300,High,20,0.025443749999999994,0
FoodDelivery,300,0.73,0.85,250,Medium,15,0.01,0
FoodDelivery,150,0.23,1.0,50,High,10,0.057661000000000004,0
